customer_id,segment,offer_type,assigned_group,converted
C000180,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000181,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000181,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000181,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,1
C000182,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000182,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000182,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,1
C000183,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C000183,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000183,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000184,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000185,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000185,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,1
C000185,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C000186,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000186,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000187,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000188,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000188,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C000189,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000190,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C000190,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000190,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000191,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000191,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000191,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000192,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000192,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000192,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000193,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000193,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000194,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000195,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000195,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000195,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000196,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000197,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000198,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000198,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000198,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000199,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000199,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000199,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000200,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000200,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C000201,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000201,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000202,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C000202,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000202,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000203,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000203,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,1
C000203,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,1
C000204,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000204,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000204,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000205,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000206,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000206,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000207,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000208,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000208,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,1
C000208,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000209,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,1
C000210,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000211,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000211,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000212,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,1
C000212,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C000213,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000213,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000214,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000214,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000214,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000215,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000215,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000216,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000216,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,1
C000217,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000217,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000218,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000218,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000218,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000219,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000219,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000219,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000220,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000220,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,1
C000220,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000221,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000221,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000222,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000222,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000223,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000223,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C000223,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000224,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,1
C000224,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000225,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,1
C000225,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,1
C000226,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000226,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000227,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000227,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000228,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000229,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000229,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000230,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000230,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,1
C000231,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000232,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000232,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000232,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000233,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000233,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000234,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,1
C000235,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000236,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000237,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000238,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000238,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000238,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000239,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000240,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000241,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000241,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000242,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,1
C000243,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000243,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000243,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000244,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000244,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,1
C000245,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000246,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C000247,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000247,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000247,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000248,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000248,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000248,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000249,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000249,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000249,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000250,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000250,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000251,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000251,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000251,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,1
C000252,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000252,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000253,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000253,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C000254,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,1
C000254,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000255,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,1
C000256,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000257,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000257,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000258,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000258,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C000259,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000259,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000260,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000260,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000260,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000261,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C000261,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000261,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000262,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C000263,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000263,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C000263,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000264,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000264,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000265,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000266,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000266,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000266,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000267,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000268,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C000268,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000268,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000269,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000269,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000269,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000270,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000270,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000271,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C000271,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000271,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000272,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000272,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C000272,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000273,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C000273,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000274,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000274,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000274,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000275,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000275,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000276,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000276,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000276,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000277,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C000277,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000277,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C000278,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000278,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000278,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000279,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000279,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000279,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000280,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000281,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C000282,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000283,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C000283,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C000284,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C000285,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,1
C000285,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000285,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,1
C000286,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000287,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000288,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,1
C000288,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C000288,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C000289,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C000289,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000290,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000290,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C000291,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C000291,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000292,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C000292,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C000292,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C000293,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C000294,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
